2022-02-22 21:59:57+00:00,"RT @FranciaMarquezM: Es hipócrita que un personaje como NH Martínez pose en sus columnas como un defensor de la democracia, cuando es un re…"
2022-02-22 21:58:15+00:00,"RT @FranciaMarquezM: Pueblo luchador de #Buga, hoy visitaré esta importante ciudad del Valle del Cauca para hablar de nuestro proyecto para…"
2022-02-22 21:58:02+00:00,"RT @FranciaMarquezM: Hoy estaré junto a @AlexLopezMaya en #Palmira, #Valle, desde las 5 pm, conversando sobre nuestra propuesta de paz tota…"
2022-02-22 21:57:50+00:00,"RT @FranciaMarquezM: Hoy en #Tuluá la juventud está dispuesta a parir un cambio. Hoy nuestra apuesta es por la vida, es garantizar la paz e…"
2022-02-22 21:57:39+00:00,"RT @BandalosSC: “Una mujer sola en la política la cambia la política. Muchas mujeres juntas cambian la política.”

. ⁦@ClaraLopezObre⁩ en #…"
2022-02-22 21:57:29+00:00,"RT @FranciaMarquezM: Hoy en #Tuluá la juventud está dispuesta a parir un cambio. Hoy nuestra apuesta es por la vida, es garantizar la paz e…"
2022-02-22 21:56:57+00:00,Es candidato a la presidencia le dieron personería jurídica a su partido pero es tan cara dura para decir que en  C… https://t.co/s4dI2bS0lN
2022-02-22 21:56:48+00:00,"RT @FranciaMarquezM: Dignificar la política de la mano de nuestros jóvenes será o no será! 
#HastaQueLaDignidadSeHagaCostumbre https://t.co…"
2022-02-22 21:56:34+00:00,"RT @FranciaMarquezM: Música, marimba, alegría, cultura y arte. Nuestra apuesta para sanar las heridas de la guerra.

#HastaQueLaDignidadSeH…"
2022-02-22 21:55:37+00:00,"RT @FranciaMarquezM: Es hipócrita que un personaje como NH Martínez pose en sus columnas como un defensor de la democracia, cuando es un re…"
2022-02-22 21:54:43+00:00,@Col_Informa @causajustaco @FranciaMarquezM @Coordinadora8m @AgenciaCyGenero @IgualdadPJF @C_Pueblos @MarylenSerna… https://t.co/1I4ZfYXWG7
2022-02-22 21:54:12+00:00,"RT @FranciaMarquezM: Hoy en #Tuluá la juventud está dispuesta a parir un cambio. Hoy nuestra apuesta es por la vida, es garantizar la paz e…"
